Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX_CONTINENT,EDAT_Q,SEXE
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5,1,16,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,1,16,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,6,1,17,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,1,17,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,1,18,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,1,18,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,28,2,0,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,26,2,0,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,56,2,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,62,2,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,54,2,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,73,2,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,67,2,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,300,2,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,240,2,4,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,855,2,5,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,720,2,5,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,869,2,6,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,863,2,6,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,525,2,7,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,612,2,7,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,393,2,8,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,428,2,8,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,308,2,9,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,288,2,9,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,228,2,10,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,210,2,10,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,214,2,11,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,138,2,11,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,171,2,12,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,115,2,12,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144,2,13,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,82,2,13,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,80,2,14,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,60,2,14,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,57,2,15,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2,15,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,24,2,16,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,21,2,16,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,16,2,17,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,9,2,17,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,6,2,18,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,18,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,19,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,19,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,20,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5,3,0,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,3,0,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,16,3,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,20,3,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,27,3,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18,3,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,47,3,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,28,3,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,118,3,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,3,4,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,145,3,5,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,3,5,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,173,3,6,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144,3,6,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,3,7,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,112,3,7,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,3,8,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,3,8,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,3,9,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,80,3,9,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,3,10,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70,3,10,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,60,3,11,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,51,3,11,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,45,3,12,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,44,3,12,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,33,3,13,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,3,13,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,25,3,14,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,21,3,14,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,14,3,15,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,11,3,15,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,3,16,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,6,3,16,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,3,17,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,3,17,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,3,18,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,582,4,0,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,559,4,0,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,539,4,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,575,4,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,575,4,2,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,641,4,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,709,4,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,696,4,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,809,4,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,767,4,4,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1240,4,5,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1092,4,5,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1129,4,6,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1189,4,6,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,907,4,7,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1005,4,7,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,918,4,8,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1054,4,8,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,990,4,9,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1063,4,9,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1044,4,10,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1020,4,10,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1167,4,11,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,979,4,11,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1150,4,12,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1009,4,12,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1016,4,13,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,802,4,13,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,973,4,14,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,752,4,14,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,969,4,15,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,594,4,15,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,756,4,16,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,420,4,16,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,657,4,17,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,342,4,17,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,456,4,18,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,157,4,18,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,185,4,19,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,49,4,19,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,30,4,20,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,9,4,20,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,0,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,1,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,3,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,3,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,4,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,5,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5,5,5,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,6,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,6,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,7,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,7,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,8,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,8,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,9,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,9,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,10,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,11,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,9,5,11,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,12,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,15,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,5,16,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,1,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,2,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,4,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5,999,5,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,5,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,6,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,6,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,8,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,9,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,9,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,10,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,12,1
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,12,2
2023-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,999,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,1,0,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,1,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,1,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,11,1,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,9,1,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,24,1,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,41,1,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,57,1,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,35,1,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,73,1,5,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,21,1,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,1,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,26,1,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,32,1,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,31,1,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,37,1,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,20,1,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,27,1,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,18,1,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,36,1,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,20,1,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,17,1,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,16,1,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,17,1,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,13,1,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,17,1,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,21,1,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,14,1,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,13,1,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,10,1,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,6,1,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,6,1,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,1,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,5,1,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,1,18,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,1,18,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,1,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,30,2,0,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,27,2,0,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,78,2,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,88,2,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,93,2,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,72,2,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,104,2,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,116,2,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,344,2,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,274,2,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,959,2,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,698,2,5,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1040,2,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,978,2,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,734,2,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,708,2,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,565,2,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,530,2,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,464,2,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,341,2,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,362,2,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,265,2,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,302,2,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,189,2,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,298,2,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,141,2,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,202,2,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,107,2,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,110,2,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,105,2,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,75,2,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,33,2,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,29,2,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,20,2,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,16,2,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,9,2,18,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,2,18,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,2,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,2,19,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,2,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,11,3,0,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,11,3,0,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,19,3,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,24,3,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,22,3,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,25,3,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,3,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,62,3,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,138,3,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,96,3,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,157,3,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,153,3,5,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,176,3,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,167,3,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,157,3,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,174,3,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,149,3,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,143,3,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,114,3,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,99,3,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,111,3,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,127,3,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,84,3,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,52,3,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,58,3,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,54,3,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,51,3,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,37,3,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,24,3,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,27,3,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,7,3,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,11,3,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,6,3,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,5,3,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,3,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,3,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,3,18,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,3,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,850,4,0,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,895,4,0,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,843,4,1,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,852,4,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,857,4,2,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,921,4,2,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,810,4,3,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,882,4,3,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,964,4,4,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,881,4,4,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1399,4,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1350,4,5,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1483,4,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1501,4,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1213,4,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1371,4,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1282,4,8,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1465,4,8,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1346,4,9,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1420,4,9,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1335,4,10,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1316,4,10,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1477,4,11,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1285,4,11,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1674,4,12,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1332,4,12,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1638,4,13,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1245,4,13,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1672,4,14,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1233,4,14,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1502,4,15,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1031,4,15,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1069,4,16,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,733,4,16,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,928,4,17,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,471,4,17,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,561,4,18,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,235,4,18,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,212,4,19,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,4,19,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,36,4,20,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,13,4,20,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,0,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,1,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,5,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,5,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,5,5,6,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,6,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,7,1
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,7,2
2023-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,5,8,1
